table,record_id,column,rule,severity,details,severity_rank
transactions,T524792,amount,positive,high,non-positive amount: -18.56,3
transactions,T524899,amount,positive,high,non-positive amount: -26.68,3
transactions,T524915,amount,positive,high,non-positive amount: -85.09,3
transactions,T524923,amount,positive,high,non-positive amount: -70.73,3
transactions,T524942,amount,positive,high,non-positive amount: 0.0,3
transactions,T525003,amount,positive,high,non-positive amount: -50.76,3
transactions,T525080,amount,positive,high,non-positive amount: 0.0,3
transactions,T525102,amount,positive,high,non-positive amount: -141.17,3
transactions,T525154,amount,positive,high,non-positive amount: 0.0,3
transactions,T525174,amount,positive,high,non-positive amount: -73.2,3
transactions,T525187,amount,positive,high,non-positive amount: 0.0,3
transactions,T525207,amount,positive,high,non-positive amount: -81.53,3
transactions,T525269,amount,positive,high,non-positive amount: -80.46,3
transactions,T525275,amount,positive,high,non-positive amount: 0.0,3
transactions,T525315,amount,positive,high,non-positive amount: -49.89,3
transactions,T525379,amount,positive,high,non-positive amount: -84.17,3
transactions,T525537,amount,positive,high,non-positive amount: -97.07,3
transactions,T525569,amount,positive,high,non-positive amount: -122.68,3
transactions,T525608,amount,positive,high,non-positive amount: -37.64,3
transactions,T525638,amount,positive,high,non-positive amount: -15.29,3
transactions,T525739,amount,positive,high,non-positive amount: -30.62,3
transactions,T525775,amount,positive,high,non-positive amount: -65.07,3
transactions,T525777,amount,positive,high,non-positive amount: 0.0,3
transactions,T525861,amount,positive,high,non-positive amount: -28.15,3
transactions,T525921,amount,positive,high,non-positive amount: 0.0,3
transactions,T525954,amount,positive,high,non-positive amount: 0.0,3
transactions,T526013,amount,positive,high,non-positive amount: 0.0,3
transactions,T526032,amount,positive,high,non-positive amount: -26.33,3
transactions,T526037,amount,positive,high,non-positive amount: -97.62,3
transactions,T526059,amount,positive,high,non-positive amount: 0.0,3
transactions,T526064,amount,positive,high,non-positive amount: -81.41,3
transactions,T526102,amount,positive,high,non-positive amount: -49.21,3
transactions,T526125,amount,positive,high,non-positive amount: 0.0,3
transactions,T526132,amount,positive,high,non-positive amount: -92.95,3
transactions,T526209,amount,positive,high,non-positive amount: -19.42,3
transactions,T526224,amount,positive,high,non-positive amount: 0.0,3
transactions,T526262,amount,positive,high,non-positive amount: 0.0,3
transactions,T526268,amount,positive,high,non-positive amount: 0.0,3
transactions,T526295,amount,positive,high,non-positive amount: -42.16,3
transactions,T526319,amount,positive,high,non-positive amount: -149.81,3
transactions,T526330,amount,positive,high,non-positive amount: -70.66,3
transactions,T526373,amount,positive,high,non-positive amount: -63.91,3
transactions,T526447,amount,positive,high,non-positive amount: -0.5,3
transactions,T526490,amount,positive,high,non-positive amount: 0.0,3
transactions,T526491,amount,positive,high,non-positive amount: -94.93,3
transactions,T526526,amount,positive,high,non-positive amount: -50.84,3
transactions,T526589,amount,positive,high,non-positive amount: 0.0,3
transactions,T526649,amount,positive,high,non-positive amount: 0.0,3
transactions,T526685,amount,positive,high,non-positive amount: -104.02,3
transactions,T526730,amount,positive,high,non-positive amount: -20.98,3
transactions,T526741,amount,positive,high,non-positive amount: -43.34,3
transactions,T526776,amount,positive,high,non-positive amount: -28.86,3
transactions,T526831,amount,positive,high,non-positive amount: 0.0,3
transactions,T526846,amount,positive,high,non-positive amount: 0.0,3
transactions,T526921,amount,positive,high,non-positive amount: -92.73,3
transactions,T526999,amount,positive,high,non-positive amount: -115.42,3
transactions,T527008,amount,positive,high,non-positive amount: 0.0,3
transactions,T527010,amount,positive,high,non-positive amount: -126.41,3
transactions,T527020,amount,positive,high,non-positive amount: -66.51,3
transactions,T527023,amount,positive,high,non-positive amount: -94.58,3
transactions,T527031,amount,positive,high,non-positive amount: -105.93,3
transactions,T527037,amount,positive,high,non-positive amount: -71.66,3
transactions,T527046,amount,positive,high,non-positive amount: -46.08,3
transactions,T527083,amount,positive,high,non-positive amount: -23.06,3
transactions,T527141,amount,positive,high,non-positive amount: 0.0,3
transactions,T527142,amount,positive,high,non-positive amount: 0.0,3
transactions,T527148,amount,positive,high,non-positive amount: -10.21,3
transactions,T527163,amount,positive,high,non-positive amount: -6.83,3
transactions,T527189,amount,positive,high,non-positive amount: -36.71,3
transactions,T527244,amount,positive,high,non-positive amount: -35.21,3
transactions,T527251,amount,positive,high,non-positive amount: -111.99,3
transactions,T527282,amount,positive,high,non-positive amount: 0.0,3
transactions,T527296,amount,positive,high,non-positive amount: 0.0,3
transactions,T527455,amount,positive,high,non-positive amount: 0.0,3
transactions,T527468,amount,positive,high,non-positive amount: -103.65,3
transactions,T527488,amount,positive,high,non-positive amount: -22.99,3
transactions,T527542,amount,positive,high,non-positive amount: 0.0,3
transactions,T527548,amount,positive,high,non-positive amount: 0.0,3
transactions,T527583,amount,positive,high,non-positive amount: -90.76,3
transactions,T504427,amount,positive,high,non-positive amount: -72.45,3
transactions,T527586,amount,positive,high,non-positive amount: -83.28,3
transactions,T527641,amount,positive,high,non-positive amount: -82.9,3
transactions,T527644,amount,positive,high,non-positive amount: 0.0,3
transactions,T527680,amount,positive,high,non-positive amount: -64.27,3
transactions,T527689,amount,positive,high,non-positive amount: -91.42,3
transactions,T527719,amount,positive,high,non-positive amount: -210.58,3
transactions,T521181,amount,positive,high,non-positive amount: 0.0,3
transactions,T527857,amount,positive,high,non-positive amount: 0.0,3
transactions,T527865,amount,positive,high,non-positive amount: -116.22,3
transactions,T527874,amount,positive,high,non-positive amount: 0.0,3
transactions,T527888,amount,positive,high,non-positive amount: 0.0,3
transactions,T527890,amount,positive,high,non-positive amount: 0.0,3
transactions,T527908,amount,positive,high,non-positive amount: -12.58,3
transactions,T527955,amount,positive,high,non-positive amount: -107.22,3
transactions,T527969,amount,positive,high,non-positive amount: -63.17,3
transactions,T527970,amount,positive,high,non-positive amount: 0.0,3
transactions,T528155,amount,positive,high,non-positive amount: 0.0,3
transactions,T528163,amount,positive,high,non-positive amount: -0.5,3
transactions,T528201,amount,positive,high,non-positive amount: -27.54,3
transactions,T528204,amount,positive,high,non-positive amount: 0.0,3
transactions,T528210,amount,positive,high,non-positive amount: -116.31,3
transactions,T528294,amount,positive,high,non-positive amount: 0.0,3
transactions,T528345,amount,positive,high,non-positive amount: -94.32,3
transactions,T528346,amount,positive,high,non-positive amount: -9.34,3
transactions,T528381,amount,positive,high,non-positive amount: -70.98,3
transactions,T528426,amount,positive,high,non-positive amount: -81.38,3
transactions,T528434,amount,positive,high,non-positive amount: 0.0,3
transactions,T528490,amount,positive,high,non-positive amount: -54.83,3
transactions,T528530,amount,positive,high,non-positive amount: 0.0,3
transactions,T528543,amount,positive,high,non-positive amount: 0.0,3
transactions,T528561,amount,positive,high,non-positive amount: -0.5,3
transactions,T528576,amount,positive,high,non-positive amount: 0.0,3
transactions,T528613,amount,positive,high,non-positive amount: -28.42,3
transactions,T528631,amount,positive,high,non-positive amount: 0.0,3
transactions,T528724,amount,positive,high,non-positive amount: 0.0,3
transactions,T528759,amount,positive,high,non-positive amount: 0.0,3
transactions,T528851,amount,positive,high,non-positive amount: -99.31,3
transactions,T528911,amount,positive,high,non-positive amount: -110.8,3
transactions,T528914,amount,positive,high,non-positive amount: -0.5,3
transactions,T528948,amount,positive,high,non-positive amount: -9.34,3
transactions,T528949,amount,positive,high,non-positive amount: 0.0,3
transactions,T528984,amount,positive,high,non-positive amount: -0.5,3
transactions,T529022,amount,positive,high,non-positive amount: -136.69,3
transactions,T529030,amount,positive,high,non-positive amount: 0.0,3
transactions,T529041,amount,positive,high,non-positive amount: -79.3,3
transactions,T529077,amount,positive,high,non-positive amount: -49.01,3
transactions,T529104,amount,positive,high,non-positive amount: -110.41,3
transactions,T529112,amount,positive,high,non-positive amount: -102.62,3
transactions,T529128,amount,positive,high,non-positive amount: -44.03,3
transactions,T529185,amount,positive,high,non-positive amount: 0.0,3
transactions,T529209,amount,positive,high,non-positive amount: 0.0,3
transactions,T529242,amount,positive,high,non-positive amount: -120.95,3
transactions,T529339,amount,positive,high,non-positive amount: -57.25,3
transactions,T529395,amount,positive,high,non-positive amount: 0.0,3
transactions,T529402,amount,positive,high,non-positive amount: -0.5,3
transactions,T529448,amount,positive,high,non-positive amount: -14.29,3
transactions,T529464,amount,positive,high,non-positive amount: -69.47,3
transactions,T529534,amount,positive,high,non-positive amount: -78.1,3
transactions,T529538,amount,positive,high,non-positive amount: -135.21,3
transactions,T529625,amount,positive,high,non-positive amount: 0.0,3
transactions,T529627,amount,positive,high,non-positive amount: -96.86,3
transactions,T514099,amount,positive,high,non-positive amount: -92.92,3
transactions,T529646,amount,positive,high,non-positive amount: -73.99,3
transactions,T529758,amount,positive,high,non-positive amount: -55.53,3
transactions,T529795,amount,positive,high,non-positive amount: -105.01,3
transactions,T529828,amount,positive,high,non-positive amount: -12.42,3
transactions,T529838,amount,positive,high,non-positive amount: -51.85,3
transactions,T529896,amount,positive,high,non-positive amount: 0.0,3
transactions,T529946,amount,positive,high,non-positive amount: -102.27,3
transactions,T529961,amount,positive,high,non-positive amount: -75.66,3
transactions,T529993,amount,positive,high,non-positive amount: -0.5,3
transactions,T500014,currency,allowed_values,low,unexpected currency: XXX,1
transactions,T500216,currency,allowed_values,low,unexpected currency: XXX,1
transactions,T500404,currency,allowed_values,low,unexpected currency: XXX,1
transactions,T500438,currency,allowed_values,low,unexpected currency: XXX,1
transactions,T500533,currency,allowed_values,low,unexpected currency: XXX,1
transactions,T500562,currency,allowed_values,low,unexpected currency: XXX,1
transactions,T500611,currency,allowed_values,low,unexpected currency: XXX,1
transactions,T500670,currency,allowed_values,low,unexpected currency: XXX,1
transactions,T500954,currency,allowed_values,low,unexpected currency: XXX,1
transactions,T500958,currency,allowed_values,low,unexpected currency: XXX,1
transactions,T500992,currency,allowed_values,low,unexpected currency: XXX,1
transactions,T501059,currency,allowed_values,low,unexpected currency: XXX,1
transactions,T501060,currency,allowed_values,low,unexpected currency: XXX,1
transactions,T501337,currency,allowed_values,low,unexpected currency: XXX,1
transactions,T501403,currency,allowed_values,low,unexpected currency: XXX,1
transactions,T501410,currency,allowed_values,low,unexpected currency: XXX,1
transactions,T501482,currency,allowed_values,low,unexpected currency: XXX,1
