transaction_id,customer_id,transaction_date,amount,currency,channel
T527963,C103474,2025-12-11,121.01,USD,Web
T527964,C100829,2025-11-08,78.76,EUR,Web
T527965,C102648,2025-07-20,42.55,USD,Store
T527966,C103590,2025-12-20,25.33,USD,Mobile
T527967,C999999,2025-10-11,44.6,GBP,Mobile
T527968,C103988,2025-02-03,97.81,USD,Mobile
T527969,C100351,2025-07-04,-63.17,GBP,Web
T527970,C102981,2025-07-29,0.0,GBP,Mobile
T527971,C101809,2025-12-05,10.09,USD,Mobile
T527972,C103461,2025-07-29,60.1,CAD,Mobile
T527973,C101823,2025-03-07,107.29,USD,Mobile
T527974,C104526,2025-06-25,101.12,USD,Mobile
T527975,C101360,2025-03-12,0.5,USD,Web
T527976,C101205,2025-03-05,76.79,USD,Web
T527977,C104520,2025-09-18,45.33,USD,Store
T527978,C102097,2025-11-19,21.66,EUR,Mobile
T527979,C104181,2025-06-29,116.67,EUR,Store
T527980,C104371,2026-01-31,101.33,EUR,Mobile
T527981,C101319,2025-05-20,57.54,USD,Web
T527982,C102801,2025-03-23,0.5,USD,Mobile
T527983,C104045,2025-04-05,93.33,USD,Web
T527984,C101283,2025-08-27,2.66,GBP,Store
T527985,C101964,2025-05-05,62.23,USD,Store
T527986,C103647,2025-06-29,84.55,GBP,Web
T527987,C101253,2025-05-22,148.99,USD,Mobile
T527988,C103251,2025-08-14,68.99,USD,Partner
T527989,C104374,2026-01-14,5.78,GBP,Web
T527990,C102510,2025-09-21,0.5,USD,Mobile
T527991,C101382,2025-08-15,127.37,EUR,Web
T527992,C100705,2026-01-21,43.2,USD,Mobile
T527993,C102800,2026-01-26,84.13,USD,Mobile
T527994,C104727,2025-02-25,49.79,USD,Partner
T527995,C102860,2025-05-29,13.69,USD,Web
T527996,C101790,2025-04-26,141.7,USD,Web
T527997,C103121,2025-12-07,66.08,USD,Store
T527998,C102523,2025-04-11,27.31,USD,Web
T527999,C102525,2025-03-19,50.28,USD,Mobile
T528000,C100724,2025-02-20,71.0,USD,Store
T528001,C100576,2025-11-16,0.5,USD,Store
T528002,C100088,2025-03-13,93.11,GBP,Web
T528003,C101796,2025-12-15,0.5,USD,Mobile
T528004,C104830,2025-09-22,114.71,USD,Mobile
T528005,C104169,2025-09-06,29.87,CAD,Store
T528006,C100944,2025-02-22,46.4,USD,Store
T528007,C103850,2025-08-03,37.62,USD,Web
T528008,C104866,2025-09-14,85.62,CAD,Web
T528009,C103142,2025-10-02,140.1,EUR,Store
T528010,C104549,2025-10-05,2.51,USD,Partner
T528011,C102923,2025-09-21,33.92,USD,Partner
T528012,C102545,2025-08-11,48.49,USD,Web
T528013,C104901,2025-10-01,98.97,USD,Mobile
T528014,C103803,2025-12-15,0.5,GBP,Web
T528015,C999999,2026-01-10,85.24,USD,Web
T528016,C100960,2025-06-14,27.69,USD,Web
T528017,C101839,2025-12-01,131.34,USD,Web
T528018,C102867,2025-09-15,94.04,EUR,Store
T528019,C100953,2025-04-05,65.56,USD,Web
T528020,C102558,2025-04-30,65.87,CAD,Mobile
T528021,C103865,2025-06-25,71.41,USD,Web
T528022,C103030,2025-08-13,0.5,USD,Mobile
T528023,C104147,2025-05-07,59.31,USD,Mobile
T528024,C104560,2025-04-20,62.54,USD,Web
T528025,C101528,2025-07-14,130.55,XXX,Mobile
T528026,C103699,2025-09-11,116.87,USD,Mobile
T528027,C102208,2025-09-30,56.48,CAD,Mobile
T528028,C100636,2026-01-27,72.56,USD,Web
T528029,C100362,2025-08-21,0.5,USD,Mobile
T528030,C102612,2025-12-01,120.83,CAD,Web
T528031,C102004,2025-11-04,90.66,CAD,Web
T528032,C102359,2025-03-23,74.01,USD,Web
T528033,C102824,2026-01-06,69.81,USD,Web
T528034,C101113,2025-03-26,39.89,USD,Store
T528035,C101713,2025-02-15,111.63,USD,Web
T528036,C101283,2025-02-25,103.39,USD,Web
T528037,C100750,2025-03-22,111.83,USD,Web
T528038,C100640,2026-01-22,59.96,USD,Mobile
T528039,C100909,2025-04-29,17.6,USD,Store
T528040,C102203,2025-10-01,128.01,EUR,Web
T528041,C103237,2025-09-15,87.64,USD,Web
T528042,C102377,2025-12-25,64.82,USD,Mobile
T528043,C101639,2025-08-04,59.13,GBP,Web
T528044,C104660,2026-02-10,59.17,USD,Web
T528045,C102957,2025-12-24,102.55,USD,Web
T528046,C103575,2025-03-23,47.09,USD,Web
T528047,C100666,2025-11-20,132.99,XXX,Web
T528048,C104863,2025-03-01,97.94,USD,Mobile
T528049,C101720,2025-10-17,53.32,USD,Mobile
T528050,C103204,2025-08-30,69.74,CAD,Mobile
T519578,C102468,2025-03-30,32.89,USD,Mobile
T528052,C104834,2025-11-30,11.05,USD,Mobile
T528053,C104027,2025-06-29,73.37,GBP,Web
T528054,C102402,2026-01-30,51.85,EUR,Web
T528055,C103959,2025-09-30,123.77,USD,Web
T528056,C999999,2025-02-16,114.95,USD,Mobile
T528057,C999999,2025-05-31,28.49,USD,Web
T528058,C101639,2025-11-03,103.13,USD,Mobile
T528059,C100949,2025-02-21,134.09,USD,Store
T528060,C100306,2025-03-31,51.81,USD,Mobile
T528061,C104470,2025-11-27,53.37,USD,Store
T528062,C103487,2025-11-23,83.51,USD,Mobile
T528063,C101425,2025-02-28,82.84,USD,Store
T528064,C103263,2025-09-26,53.56,USD,Mobile
T528065,C100787,2025-09-28,43.73,CAD,Mobile
T528066,C100867,2025-10-06,110.36,USD,Mobile
T528067,C104614,2025-04-10,79.16,USD,Web
T528068,C102871,2025-02-18,0.5,USD,Store
T528069,C100011,2026-02-10,0.5,USD,Web
T528070,C102079,2025-10-06,38.56,USD,Partner
T528071,C103565,2025-06-24,92.69,USD,Store
T528072,C104235,2025-11-20,55.3,USD,Store
T528073,C101750,2025-10-07,83.21,USD,Mobile
T528074,C100858,2025-11-23,46.59,USD,Store
T528075,C103382,2025-07-28,24.07,USD,Web
T528076,C102988,2025-11-01,45.72,USD,Web
T528077,C102394,2025-06-09,104.03,USD,Web
T528078,C100751,2026-01-13,149.06,USD,Web
T528079,C101790,2025-07-15,92.14,USD,Mobile
T528080,C104907,2025-03-23,9.51,EUR,Mobile
T528081,C104946,2025-09-14,57.03,USD,Web
T528082,C101502,2026-01-14,78.83,USD,Mobile
T528083,C100711,2025-06-21,71.42,USD,Web
T528084,C103480,2025-03-12,95.19,EUR,Mobile
T528085,C101900,2025-04-03,133.3,USD,Partner
T528086,C101344,2025-09-10,22.29,CAD,Mobile
T528087,C104403,2025-09-17,114.05,USD,Mobile
T528088,C104770,2025-04-01,3.59,USD,Store
T528089,C103722,2025-10-31,56.72,USD,Mobile
T528090,C103091,2026-01-16,118.87,USD,Web
T528091,C103868,2025-02-13,76.22,USD,Web
T528092,C102015,2025-10-20,35.65,USD,Partner
T528093,C104693,2025-10-17,104.65,USD,Mobile
T528094,C100789,2025-10-06,53.03,USD,Web
T528095,C102649,2025-05-21,57.94,USD,Partner
T528096,C101913,2025-12-15,47.04,GBP,Mobile
T528097,C104521,2025-06-01,48.05,EUR,Store
T528098,C102509,2025-10-28,118.59,GBP,Mobile
T528099,C102388,2025-02-20,67.79,EUR,Web
T528100,C104818,2025-10-31,32.54,USD,Store
T528101,C101101,2025-05-30,95.64,USD,Web
T528102,C103834,2025-02-26,90.07,USD,Web
T528103,C104971,2025-09-09,58.6,USD,Partner
T528104,C102826,2025-11-30,5.18,USD,Web
T528105,C104330,2025-02-12,40.34,USD,Mobile
T528106,C100402,2025-06-20,85.47,USD,Web
T528107,C104066,2025-07-01,68.84,USD,Mobile
T528108,C102083,2025-09-15,61.37,USD,Mobile
T528109,C102501,2025-12-12,127.92,USD,Store
T528110,C102100,2025-02-18,109.24,USD,Web
T528111,C101785,2025-06-11,73.78,USD,Web
T528112,C100995,2026-01-19,39.6,GBP,Store
T528113,C100919,2025-04-16,51.96,EUR,Mobile
T528114,C101816,2025-12-02,23.86,USD,Web
T528115,C103628,2025-05-28,0.5,USD,Mobile
T528116,C104373,2025-04-05,72.39,CAD,Web
T528117,C101046,2025-05-14,58.68,USD,Mobile
T528118,C102471,2025-04-30,40.48,GBP,Web
T528119,C100569,2025-07-03,134.17,USD,Mobile
T528120,C103285,2025-06-19,2.49,EUR,Web
T528121,C103276,2025-08-12,0.5,USD,Web
T528122,C104846,2025-06-27,59.96,USD,Web
T528123,C103162,2025-06-06,40.73,USD,Web
T528124,C101772,2025-11-14,36.34,USD,Web
T528125,C103309,2025-04-07,65.18,CAD,Mobile
T528126,C104073,2025-06-03,57.01,GBP,Mobile
T528127,C100641,2025-11-14,0.5,USD,Mobile
T528128,C100072,2025-03-01,80.62,USD,Store
T528129,C102154,2025-06-16,0.5,USD,Web
T528130,C104788,2025-06-24,73.46,USD,Mobile
T528131,C104094,2025-12-20,0.5,USD,Mobile
T528132,C101705,2025-12-25,90.59,USD,Web
T528133,C101149,2025-12-17,37.11,USD,Web
T528134,C101418,2025-12-07,60.67,USD,Mobile
T528135,C104084,2025-07-28,6.6,USD,Store
T528136,C104529,2025-12-13,72.65,USD,Mobile
T528137,C102968,2026-02-02,28.66,CAD,Web
T528138,C100791,2026-01-28,87.75,USD,Mobile
T528139,C103194,2025-09-05,101.16,USD,Mobile
T528140,C103432,2025-08-28,65.76,USD,Mobile
T528141,C102741,2025-11-30,65.68,EUR,Web
T528142,C100748,2025-10-18,83.23,USD,Web
T528143,C103378,2026-01-24,79.89,USD,Store
T528144,C101587,2025-02-13,33.9,EUR,Store
T528145,C104872,2025-07-10,102.53,GBP,Web
T528146,C101174,2025-05-23,27.96,USD,Web
T528147,C103494,2025-11-11,90.41,USD,Web
T528148,C104090,2025-02-15,57.99,USD,Web
T528149,C103582,2025-10-29,135.6,CAD,Partner
T528150,C100508,2025-09-14,83.78,USD,Web
T528151,C104563,2025-07-08,86.26,USD,Mobile
T528152,C101692,2026-01-07,134.05,USD,Mobile
T528153,C102263,2025-05-15,63.98,USD,Web
T528154,C104590,2025-07-03,130.97,USD,Mobile
T528155,C102776,2025-07-17,0.0,EUR,Mobile
T528156,C104226,2025-09-14,71.08,USD,Web
T528157,C999999,2025-08-16,28.23,EUR,Web
T528158,C100395,2025-12-10,94.45,CAD,Mobile
T528159,C104598,2025-08-18,67.38,USD,Mobile
T528160,C102151,2025-05-27,113.55,USD,Web
T528161,C104161,2025-03-24,67.38,USD,Mobile
T528162,C102703,2026-01-25,47.54,USD,Web
T528163,C104529,2025-04-13,-0.5,USD,Web
T528164,C101406,2026-01-23,87.11,USD,Web
T528165,C104861,2025-04-22,56.61,CAD,Mobile
T528166,C999999,2025-05-13,89.59,USD,Web
T528167,C104159,2025-05-16,111.35,GBP,Store
T528168,C101883,2025-06-21,18.81,EUR,Web
T528169,C104949,2025-04-02,64.06,USD,Mobile
T528170,C103371,2025-03-20,0.5,USD,Store
T528171,C102687,2025-12-13,36.91,USD,Store
T528172,C103578,2026-01-27,44.3,USD,Web
T528173,C101228,2025-04-26,36.17,USD,Store
T528174,C100174,2025-03-12,59.89,USD,Mobile
T528175,C104971,2025-11-18,37.32,USD,Mobile
T528176,C103417,2025-08-12,87.63,EUR,Mobile
T528177,C102196,2025-05-04,54.61,USD,Web
T528178,C100026,2025-12-05,71.28,USD,Web
T528179,C104844,2025-07-12,68.49,CAD,Mobile
T528180,C104938,2025-09-20,207.19,USD,Web
T528181,C103206,2025-07-06,56.65,USD,Web
T528182,C103426,2026-01-30,92.87,USD,Partner
T528183,C101523,2025-03-07,70.57,USD,Web
T528184,C103578,2025-06-13,121.34,CAD,Store
T500807,C100072,2025-11-09,47.38,EUR,Web
T528186,C104570,2025-04-01,75.63,USD,Web
T528187,C104464,2025-08-04,39.88,USD,Web
T528188,C104237,2026-01-10,7.2,EUR,Mobile
T528189,C103651,2025-04-18,18.51,USD,Mobile
T528190,C102427,2026-01-17,15.38,USD,Mobile
T528191,C101149,2025-12-03,39.51,USD,Mobile
T528192,C100308,2025-02-23,54.45,USD,Store
T528193,C101862,2025-07-24,59.85,USD,Mobile
T528194,C100351,2025-12-29,35.45,USD,Web
T528195,C104068,2026-02-02,21.76,USD,Mobile
T528196,C104817,2025-06-29,50.96,USD,Mobile
T528197,C102077,2025-04-18,60.98,USD,Web
T528198,C104942,2025-11-09,35.62,USD,Mobile
T528199,C103747,2025-08-15,0.5,USD,Mobile
T528200,C101255,2026-01-01,48.47,USD,Mobile
T528201,C102445,2026-01-21,-27.54,USD,Web
T528202,C102439,2025-12-07,76.35,GBP,Mobile
T528203,C104000,2025-04-26,32.05,USD,Web
T528204,C101725,2025-05-20,0.0,USD,Web
T528205,C102338,2025-05-04,117.92,USD,Mobile
T528206,C104017,2025-09-20,75.24,GBP,Web
T528207,C101622,2025-06-21,24.98,USD,Mobile
T528208,C100456,2025-03-19,15.91,USD,Partner
T528209,C102131,2025-12-25,120.53,USD,Web
T528210,C103910,2026-02-01,-116.31,CAD,Mobile
T528211,C104870,2025-05-16,50.85,USD,Store
T528212,C101781,2025-02-14,33.15,USD,Web
T528213,C104079,2025-12-18,70.12,USD,Mobile
T528214,C104963,2025-07-26,75.73,USD,Mobile
T528215,C103353,2025-05-16,119.77,EUR,Web
T528216,C102884,2025-10-21,12.7,EUR,Store
T528217,C104394,2025-12-28,78.67,USD,Partner
T528218,C101637,2025-04-18,51.48,GBP,Web
T528219,C103476,2025-03-13,4.32,USD,Partner
T528220,C101406,2025-10-08,85.44,USD,Web
T528221,C104177,2025-05-07,79.07,USD,Web
T528222,C103069,2025-07-11,84.28,USD,Mobile
T528223,C102896,2025-03-20,34.31,USD,Web
T528224,C100060,2025-07-18,140.12,GBP,Mobile
T528225,C104639,,111.12,USD,Web
T528226,C103681,2025-10-11,56.52,GBP,Web
T528227,C104910,2025-09-08,0.5,USD,Web
T528228,C100330,2025-07-04,3.31,USD,Web
T528229,C101900,2025-05-17,109.66,USD,Mobile
T528230,C104501,2025-12-18,81.48,USD,Mobile
T528231,C999999,2025-09-03,133.24,USD,Mobile
T528232,C102633,2025-09-04,38.93,USD,Store
T528233,C104369,2025-04-23,131.68,USD,Web
T528234,C103086,2025-04-26,165.01,USD,Mobile
T528235,C102670,2025-06-25,52.28,CAD,Mobile
T528236,C101141,2025-09-15,54.89,USD,Mobile
T528237,C101295,2025-02-18,74.18,CAD,Store
T528238,C101624,2025-10-07,23.17,EUR,Web
T528239,C104377,2025-10-22,98.94,USD,Web
T528240,C101551,2025-09-20,48.61,USD,Web
T528241,C104616,2025-06-03,27.02,USD,Mobile
T528242,C104510,2025-03-29,72.08,USD,Web
T528243,C100453,2025-10-23,49.33,USD,Mobile
T528244,C103381,2025-09-26,64.16,USD,Web
T528245,C103978,2025-08-02,71.84,XXX,Web
T528246,C103256,2025-02-26,46.74,EUR,Mobile
T528247,C103752,2025-03-04,118.95,USD,Store
T528248,C104938,2025-06-22,39.24,USD,Partner
T528249,C101349,2025-02-19,47.26,CAD,Web
T528250,C104995,2025-07-05,0.5,USD,Mobile
T528251,C102397,2025-12-22,86.1,USD,Web
T528252,C100852,2025-10-19,94.94,USD,Web
T528253,C101319,2025-05-03,40.24,USD,Web
T528254,C102189,2026-01-24,43.07,USD,Mobile
T528255,C103285,2026-01-06,68.52,USD,Store
T528256,C102506,2025-02-19,121.31,USD,Mobile
T528257,C102128,2025-11-07,48.74,USD,Web
T528258,C100468,2025-07-29,21.72,USD,Web
T528259,C100010,2025-07-06,45.83,USD,Web
T528260,C104262,2026-01-19,81.19,USD,Mobile
T528261,C102330,2025-03-24,77.54,USD,Mobile
T528262,C101501,2026-01-21,133.79,USD,Web
T528263,C103647,2025-08-19,152.61,USD,Web
T528264,C100140,2025-10-31,79.82,USD,Store
T528265,C104595,2026-01-11,63.6,USD,Store
T528266,C101340,2026-01-15,77.92,USD,Store
T528267,C101041,2025-04-08,96.63,EUR,Web
T528268,C100999,2025-03-11,86.01,USD,Web
T528269,C102285,2025-04-19,34.99,EUR,Web
T528270,C103220,2026-01-07,51.0,EUR,Mobile
T528271,C100789,2025-10-04,136.04,USD,Web
T528272,C102542,2025-05-24,109.57,USD,Mobile
T528273,C104603,2025-08-04,66.82,USD,Mobile
T528274,C102491,2025-03-31,107.48,USD,Web
T528275,C100930,2025-11-13,68.83,USD,Web
T528276,C102615,2025-09-10,87.24,EUR,Mobile
T528277,C104986,2025-05-14,19.85,USD,Mobile
T528278,C100957,2025-07-13,63.33,CAD,Store
T528279,C104116,2025-03-19,86.54,USD,Mobile
T528280,C101042,2025-09-26,94.07,EUR,Web
T528281,C103268,2025-11-08,80.33,USD,Mobile
T528282,C104360,2025-11-08,47.55,USD,Mobile
T528283,C102950,2025-02-06,126.68,USD,Web
T528284,C100640,2025-05-03,49.73,GBP,Store
T528285,C104465,2025-12-29,60.94,GBP,Partner
T528286,C100434,2025-11-18,44.33,CAD,Web
T528287,C100828,2025-09-11,129.23,USD,Web
T528288,C103538,2025-12-15,6.14,USD,Web
T528289,C104861,2025-07-05,101.06,USD,Mobile
T528290,C100052,2025-10-21,0.5,USD,Mobile
T528291,C101842,2025-09-22,51.24,USD,Web
T528292,C104473,2025-12-17,108.58,USD,Web
T528293,C100567,2025-08-24,3.96,CAD,Mobile
T528294,C104585,2025-06-24,0.0,USD,Store
T528295,C100810,2025-10-01,64.24,EUR,Mobile
T528296,C999999,2025-09-15,37.02,CAD,Mobile
T528297,C104478,2025-08-09,24.81,USD,Web
T528298,C103661,2025-05-24,13.44,EUR,Mobile
T528299,C103930,2025-08-29,2.86,CAD,Mobile
T528300,C101724,2025-11-26,36.21,USD,Web
T528301,C100308,2025-04-08,116.48,USD,Store
T528302,C102073,2026-01-01,18.07,USD,Store
T528303,C101000,2025-02-21,56.6,USD,Mobile
T528304,C101954,2025-04-26,62.62,USD,Web
T528305,C999999,2025-07-02,115.98,USD,Web
T528306,C100447,2026-02-10,14.82,EUR,Mobile
T528307,C103933,2025-05-19,89.78,USD,Mobile
T528308,C100374,2025-02-12,98.16,EUR,Web
T528309,C104851,2025-03-30,19.98,CAD,Mobile
T528310,C103942,2025-02-18,68.25,EUR,Mobile
T528311,C102345,2025-02-13,47.93,USD,Mobile
T528312,C100859,2025-08-19,95.28,CAD,Web
T528313,C104883,2025-03-29,0.5,USD,Store
T528314,C103188,2025-11-04,21.51,USD,Store
T528315,C103285,2025-08-21,0.5,USD,Web
T528316,C103473,2025-10-03,56.87,GBP,Mobile
T528317,C104955,2025-08-20,128.56,USD,Web
T528318,C104272,2025-11-25,34.55,XXX,Mobile
T528319,C104766,2025-10-03,132.09,USD,Mobile
T528320,C104478,2026-02-10,8.79,EUR,Web
T528321,C100361,2025-03-31,73.51,USD,Web
T528322,C102943,2025-09-30,51.12,USD,Partner
T528323,C104469,2025-08-02,16.73,USD,Web
T528324,C104560,2025-09-01,110.42,EUR,Store
T528325,C100035,2025-06-29,59.85,USD,Mobile
T528326,C101445,2025-12-02,101.16,USD,Mobile
T528327,C102989,2026-02-01,59.34,GBP,Web
T528328,C103272,2025-07-26,0.5,USD,Mobile
T528329,C102544,2025-12-15,51.42,USD,Web
T528330,C102171,2025-12-16,79.74,USD,Web
T528331,C103128,2025-07-15,5.24,USD,Mobile
T528332,C104252,2025-07-12,100.3,USD,Mobile
T528333,C102531,2025-02-28,69.54,CAD,Web
T528334,C101123,2025-11-21,121.21,EUR,Mobile
T528335,C100580,2025-06-11,7.46,USD,Mobile
T528336,C103871,2025-07-26,99.07,USD,Mobile
T528337,C101280,2025-08-05,61.39,USD,Store
T528338,C101931,2025-06-20,90.32,USD,Web
T528339,C100123,2025-03-28,59.16,USD,Web
T528340,C101239,2025-03-21,113.2,USD,Partner
T528341,C104528,2025-04-19,87.01,USD,Mobile
T528342,C104380,2026-01-22,95.43,GBP,Web
T528343,C103822,2026-02-10,70.43,USD,Web
T528344,C102932,2025-12-15,66.95,USD,Mobile
T528345,C104235,2025-05-25,-94.32,GBP,Web
T528346,C102346,2026-02-01,-9.34,USD,Store
T528347,C101867,2025-09-21,3.27,USD,Store
T528348,C102809,2026-01-07,55.11,USD,Web
T528349,C103761,2025-05-09,57.62,CAD,Mobile
T528350,C102396,2026-02-01,9.51,USD,Mobile
T528351,C100229,2025-11-27,12.14,USD,Mobile
T528352,C103089,2025-06-29,97.22,USD,Mobile
T528353,C101209,2025-09-21,91.82,CAD,Mobile
T528354,C101717,2025-09-14,17.26,USD,Mobile
T528355,C103943,2025-08-03,104.77,USD,Web
T528356,C104463,2025-05-28,54.42,USD,Web
T528357,C100828,2025-03-14,137.81,USD,Mobile
T528358,C101415,2026-01-31,20.84,USD,Web
T528359,C100282,2025-05-10,21.26,USD,Web
T528360,C100081,2025-04-09,49.96,USD,Web
T528361,C101675,2025-04-26,12.87,USD,Web
T528362,C104948,2025-10-23,0.5,USD,Web
T528363,C103661,2025-11-03,22.74,EUR,Web
T528364,C103938,2025-09-30,58.41,USD,Web
T528365,C100650,2025-10-23,0.5,USD,Partner
T528366,C104716,2025-09-05,80.54,USD,Store
T528367,C104569,2025-07-03,86.71,USD,Web
T528368,C100129,2025-06-24,55.92,USD,Web
T528369,C101865,2025-11-28,40.58,EUR,Mobile
T528370,C100288,2026-01-22,0.5,USD,Web
T528371,C102538,2025-05-11,53.1,USD,Web
T528372,C999999,2025-04-08,121.03,USD,Partner
T528373,C101091,2025-03-24,21.59,USD,Mobile
T528374,C102907,2025-07-20,18.92,GBP,Mobile
T528375,C102461,2025-07-27,57.88,CAD,Web
T528376,C103545,2025-02-20,67.82,USD,Store
T528377,C104844,2025-12-16,0.5,USD,Partner
T528378,C104458,2025-09-08,133.95,EUR,Mobile
T528379,C101574,2025-03-07,48.35,USD,Web
T528380,C104382,2025-07-31,41.48,USD,Mobile
T528381,C103591,2025-06-15,-70.98,USD,Mobile
T528382,C103117,2025-08-31,98.29,USD,Web
T528383,C101384,2025-05-02,79.35,USD,Web
T528384,C103256,2025-07-31,121.73,USD,Mobile
T528385,C104000,2025-04-01,100.75,USD,Mobile
T528386,C101279,2025-03-18,103.11,USD,Mobile
T528387,C104116,2025-12-24,129.67,XXX,Mobile
T528388,C101643,2025-06-06,71.34,USD,Mobile
T528389,C100855,2025-12-20,31.26,USD,Web
T528390,C101012,2025-04-29,50.34,GBP,Store
T528391,C101112,2026-01-03,93.51,USD,Web
T528392,C103676,2025-03-29,46.64,USD,Mobile
T528393,C100770,2025-10-13,73.15,CAD,Web
T528394,C103147,2025-02-26,10.43,EUR,Store
T528395,C100320,2025-11-24,97.51,USD,Mobile
T528396,C100619,2025-12-29,15.84,USD,Web
T528397,C101019,2025-06-03,128.81,USD,Mobile
T528398,C101640,2025-08-13,123.05,USD,Store
T528399,C103952,2025-11-09,60.9,CAD,Store
T528400,C103455,2025-07-02,29.44,USD,Web
T528401,C104929,2025-10-30,33.59,USD,Store
T528402,C104169,2025-05-27,0.5,CAD,Mobile
T528403,C104942,2026-01-11,0.5,USD,Web
T528404,C100806,2026-01-28,57.96,USD,Web
T528405,C102010,2025-05-14,4.47,USD,Mobile
T528406,C102811,2025-12-27,50.67,EUR,Partner
T528407,C102223,2025-07-15,93.33,USD,Mobile
T528408,C101757,2025-07-04,88.33,USD,Web
T528409,C103093,2025-09-24,54.52,USD,Web
T528410,C101342,2025-09-04,46.32,USD,Web
T528411,C104812,2025-11-01,25.58,USD,Mobile
T528412,C101351,2025-04-12,83.67,USD,Store
T528413,C104885,2025-04-14,47.0,USD,Web
T528414,C103728,2025-10-12,38.43,CAD,Web
T528415,C104319,2025-06-15,87.12,CAD,Web
T528416,C103996,2026-01-29,51.51,USD,Web
T528417,C101864,2025-04-22,58.65,USD,Web
T528418,C103900,2025-03-31,89.36,USD,Web
T528419,C102204,2025-04-16,25.25,EUR,Mobile
T528420,C104371,2025-07-17,118.39,USD,Web
T528421,C104924,2025-09-06,0.5,USD,Mobile
T528422,C103774,2025-06-29,75.02,USD,Mobile
T528423,C100241,2025-02-22,81.4,USD,Store
T528424,C100858,2026-01-20,39.82,USD,Mobile
T528425,C101192,2025-10-24,26.82,USD,Mobile
T528426,C102902,2025-07-22,-81.38,CAD,Web
T528427,C104023,2025-02-18,111.06,CAD,Mobile
T528428,C101860,2025-02-19,70.85,USD,Web
T528429,C101126,2025-04-08,42.26,CAD,Store
T528430,C100334,2025-07-27,63.76,USD,Web
T528431,C104464,2025-08-02,57.21,USD,Web
T528432,C103650,2025-10-30,15.69,CAD,Store
T528433,C101183,2025-06-03,79.31,USD,Mobile
T528434,C102729,2025-04-21,0.0,GBP,Mobile
T528435,C101240,2025-03-03,110.55,EUR,Web
T528436,C104011,2025-04-17,121.18,USD,Mobile
T528437,C104962,2025-08-06,71.09,GBP,Mobile
T528438,C100272,2025-10-17,78.52,CAD,Web
T528439,C101325,2025-05-17,31.57,USD,Mobile
T528440,C104243,2025-10-05,117.11,USD,Web
T528441,C102621,2026-01-15,66.09,USD,Web
T528442,C101330,2025-03-10,34.17,USD,Store
T528443,C100023,2025-07-10,65.31,USD,Mobile
T528444,C103710,2025-03-12,23.04,USD,Web
T528445,C100578,2025-11-22,0.5,USD,Mobile
T528446,C103971,2025-06-17,96.78,USD,Mobile
T528447,C100820,2025-06-03,43.72,USD,Mobile
T528448,C101808,2025-03-05,47.49,USD,Web
T528449,C103025,2025-09-02,60.97,USD,Web
T528450,C102008,2025-07-11,23.98,CAD,Web
T528451,C102149,2025-02-19,129.47,USD,Web
T528452,C102580,2025-12-26,90.33,USD,Web
T528453,C102274,2025-05-17,115.77,EUR,Store
T528454,C103082,2025-07-14,59.58,CAD,Mobile
T528455,C100582,2025-09-28,32.98,USD,Mobile
T528456,C103309,2025-09-01,80.06,USD,Mobile
T528457,C102943,2025-02-04,88.66,USD,Partner
T528458,C104396,2025-07-04,27.95,USD,Store
T528459,C103231,2025-03-31,62.54,USD,Mobile
T528460,C100152,2025-06-25,95.23,USD,Store
T528461,C101379,2025-06-12,144.4,USD,Web
T528462,C102617,2026-01-30,42.81,USD,Partner
T528463,C102507,2025-09-05,25.72,USD,Partner
T528464,C101227,2026-02-10,127.36,USD,Web
T528465,C101041,2025-02-16,28.39,USD,Web
T528466,C101343,2025-03-18,57.82,EUR,Web
T528467,C101352,2025-09-20,38.2,USD,Mobile
T528468,C104629,2025-12-29,61.92,EUR,Partner
T528469,C103432,2026-01-02,71.32,USD,Mobile
T528470,C104799,,95.4,USD,Web
T528471,C103746,2025-09-17,33.65,GBP,Web
T528472,C103035,2025-07-11,89.7,USD,Store
T528473,C101905,2026-01-07,116.41,USD,Mobile
T528474,C101282,2025-06-29,41.93,USD,Mobile
T528475,C100037,2025-02-08,79.86,EUR,Store
T528476,C102198,2025-12-11,119.83,USD,Mobile
T528477,C104938,2025-06-12,86.08,GBP,Mobile
T528478,C104440,2025-08-09,48.43,USD,Web
T528479,C100237,2025-11-28,28.03,USD,Mobile
T528480,C103265,2025-06-04,40.16,USD,Web
T528481,C101897,2025-03-04,115.08,USD,Web
T528482,C103384,2025-07-15,84.82,USD,Web
T528483,C100648,2025-04-30,18.79,USD,Web
T528484,C104613,2025-06-10,15.84,USD,Mobile
